cycle_id,week,category,seed_dt,exit_dt,direction,seed_price,exit_price,exit_type,depth,max_position,pnl_ticks,pnl_dollars,bars_held,mfe_ticks,mae_ticks,agg_bars_held
3680,2025-W46,GOOD,2025-11-14 10:15:11,2025-11-14 10:16:01,SHORT,24918.5,24938.5,HARD_STOP,1,2,-120.0,-607.0,2264,14.0,60.0,10
3681,2025-W46,GOOD,2025-11-14 10:16:51,2025-11-14 10:17:00,SHORT,24978.0,24968.0,REVERSAL,0,1,40.0,196.5,371,40.0,14.0,2
3682,2025-W46,GOOD,2025-11-14 10:19:44,2025-11-14 10:20:01,LONG,24930.0,24940.0,REVERSAL,0,1,40.0,196.5,510,40.0,30.0,3
3683,2025-W46,GOOD,2025-11-14 10:20:23,2025-11-14 10:20:25,LONG,24926.0,24936.0,REVERSAL,0,1,40.0,196.5,132,40.0,7.0,1
3684,2025-W46,GOOD,2025-11-14 10:20:25,2025-11-14 10:20:50,SHORT,24936.0,24956.0,HARD_STOP,1,2,-120.0,-607.0,656,9.0,60.0,4
3685,2025-W46,GOOD,2025-11-14 10:20:59,2025-11-14 10:21:17,LONG,24946.0,24926.0,HARD_STOP,1,2,-120.0,-607.0,671,16.0,60.0,4
3686,2025-W46,GOOD,2025-11-14 10:22:47,2025-11-14 10:22:58,SHORT,24959.5,24947.5,REVERSAL,0,1,48.0,236.5,263,48.0,1.0,2
3687,2025-W46,GOOD,2025-11-14 10:24:25,2025-11-14 10:24:34,LONG,24913.75,24923.75,REVERSAL,0,1,40.0,196.5,263,40.0,16.0,2
3688,2025-W46,GOOD,2025-11-14 10:25:19,2025-11-14 10:25:26,SHORT,24926.0,24916.0,REVERSAL,0,1,40.0,196.5,219,40.0,14.0,1
3689,2025-W46,GOOD,2025-11-14 10:25:26,2025-11-14 10:25:36,LONG,24916.0,24926.0,REVERSAL,0,1,40.0,196.5,318,40.0,32.0,3
3690,2025-W46,GOOD,2025-11-14 10:25:56,2025-11-14 10:26:05,LONG,24906.0,24916.0,REVERSAL,0,1,40.0,196.5,268,40.0,13.0,2
3691,2025-W46,GOOD,2025-11-14 10:26:53,2025-11-14 10:27:16,SHORT,24964.0,24984.0,HARD_STOP,1,2,-120.0,-607.0,1172,31.0,60.0,5
3692,2025-W46,GOOD,2025-11-14 10:28:08,2025-11-14 10:29:07,SHORT,25018.25,25018.25,REVERSAL,1,2,40.0,193.0,2743,39.0,40.0,11
3693,2025-W46,GOOD,2025-11-14 10:29:42,2025-11-14 10:30:09,LONG,25006.75,25016.75,REVERSAL,0,1,40.0,196.5,859,40.0,13.0,4
3694,2025-W46,GOOD,2025-11-14 10:31:32,2025-11-14 10:31:57,LONG,24990.75,24990.75,REVERSAL,1,2,40.0,193.0,936,35.0,40.0,4
3695,2025-W46,GOOD,2025-11-14 10:32:45,2025-11-14 10:32:56,SHORT,25010.5,25000.5,REVERSAL,0,1,40.0,196.5,276,40.0,9.0,2
3696,2025-W46,GOOD,2025-11-14 10:36:11,2025-11-14 10:36:15,LONG,25009.0,25019.25,REVERSAL,0,1,41.0,201.5,142,41.0,0.0,1
3697,2025-W46,GOOD,2025-11-14 10:36:15,2025-11-14 10:36:44,SHORT,25019.25,25019.0,REVERSAL,1,2,42.0,203.0,1167,21.0,47.0,6
3698,2025-W46,GOOD,2025-11-14 10:37:25,2025-11-14 10:37:39,SHORT,25032.0,25031.75,REVERSAL,1,2,42.0,203.0,1259,21.0,40.0,6
3699,2025-W46,GOOD,2025-11-14 10:38:43,2025-11-14 10:38:54,LONG,25044.75,25054.75,REVERSAL,0,1,40.0,196.5,617,40.0,1.0,3
3700,2025-W46,GOOD,2025-11-14 10:39:37,2025-11-14 10:41:18,SHORT,25078.0,25068.0,REVERSAL,0,1,40.0,196.5,4172,40.0,37.0,17
3701,2025-W46,GOOD,2025-11-14 10:44:29,2025-11-14 10:44:41,SHORT,25096.0,25086.0,REVERSAL,0,1,40.0,196.5,435,40.0,12.0,2
3702,2025-W46,GOOD,2025-11-14 10:44:53,2025-11-14 10:45:00,SHORT,25097.25,25087.25,REVERSAL,0,1,40.0,196.5,234,40.0,3.0,1
3703,2025-W46,GOOD,2025-11-14 10:45:00,2025-11-14 10:45:16,LONG,25087.25,25097.25,REVERSAL,0,1,40.0,196.5,614,40.0,8.0,4
3704,2025-W46,GOOD,2025-11-14 10:47:02,2025-11-14 10:48:08,SHORT,25152.5,25172.5,HARD_STOP,1,2,-120.0,-607.0,2479,17.0,60.0,11
3705,2025-W46,GOOD,2025-11-14 10:49:06,2025-11-14 10:49:11,LONG,25143.5,25154.25,REVERSAL,0,1,43.0,211.5,195,43.0,7.0,1
3706,2025-W46,GOOD,2025-11-14 10:49:11,2025-11-14 10:50:32,SHORT,25154.25,25144.25,REVERSAL,0,1,40.0,196.5,2529,40.0,23.0,11
3707,2025-W46,GOOD,2025-11-14 10:52:40,2025-11-14 10:52:56,SHORT,25155.0,25144.75,REVERSAL,0,1,41.0,201.5,266,41.0,4.0,2
3708,2025-W46,GOOD,2025-11-14 10:53:06,2025-11-14 10:53:14,SHORT,25153.5,25143.5,REVERSAL,0,1,40.0,196.5,231,40.0,4.0,2
3709,2025-W46,GOOD,2025-11-14 10:55:20,2025-11-14 10:55:53,LONG,25132.25,25112.0,HARD_STOP,1,2,-121.0,-612.0,1146,33.0,60.5,5
3710,2025-W46,GOOD,2025-11-14 10:57:24,2025-11-14 10:57:47,SHORT,25123.75,25113.75,REVERSAL,0,1,40.0,196.5,510,40.0,10.0,3
3711,2025-W46,GOOD,2025-11-14 11:00:35,2025-11-14 11:00:47,SHORT,25153.5,25143.25,REVERSAL,0,1,41.0,201.5,309,41.0,13.0,2
3712,2025-W46,GOOD,2025-11-14 11:01:05,2025-11-14 11:02:43,LONG,25136.25,25116.25,HARD_STOP,1,2,-120.0,-607.0,2727,19.0,60.0,11
3713,2025-W46,GOOD,2025-11-14 11:03:34,2025-11-14 11:03:47,LONG,25115.75,25126.0,REVERSAL,0,1,41.0,201.5,261,41.0,12.0,2
3714,2025-W46,GOOD,2025-11-14 11:05:00,2025-11-14 11:05:31,LONG,25095.0,25075.0,HARD_STOP,1,2,-120.0,-607.0,879,4.0,60.0,4
3715,2025-W46,GOOD,2025-11-14 11:07:15,2025-11-14 11:08:07,LONG,25083.75,25083.5,REVERSAL,1,2,39.0,188.0,949,36.0,41.0,4
3716,2025-W46,GOOD,2025-11-14 11:11:18,2025-11-14 11:12:30,SHORT,25113.5,25113.75,REVERSAL,1,2,40.0,193.0,1255,20.0,42.0,6
3717,2025-W46,GOOD,2025-11-14 11:13:51,2025-11-14 11:14:16,SHORT,25139.0,25129.0,REVERSAL,0,1,40.0,196.5,585,40.0,18.0,3
3718,2025-W46,GOOD,2025-11-14 11:14:48,2025-11-14 11:15:13,LONG,25116.75,25126.75,REVERSAL,0,1,40.0,196.5,505,40.0,5.0,3
3719,2025-W46,GOOD,2025-11-14 11:15:38,2025-11-14 11:16:33,SHORT,25135.5,25125.5,REVERSAL,0,1,40.0,196.5,822,40.0,7.0,4
3720,2025-W46,GOOD,2025-11-14 11:17:55,2025-11-14 11:18:24,SHORT,25162.5,25152.5,REVERSAL,0,1,40.0,196.5,755,40.0,9.0,4
3721,2025-W46,GOOD,2025-11-14 11:20:05,2025-11-14 11:20:31,SHORT,25169.25,25169.25,REVERSAL,1,2,40.0,193.0,702,20.0,40.0,3
3722,2025-W46,GOOD,2025-11-14 11:22:01,2025-11-14 11:22:45,SHORT,25184.0,25184.0,REVERSAL,1,2,40.0,193.0,1406,24.0,40.0,6
3723,2025-W46,GOOD,2025-11-14 11:23:10,2025-11-14 11:25:14,SHORT,25206.0,25226.0,HARD_STOP,1,2,-120.0,-607.0,3044,19.0,60.0,13
3724,2025-W46,GOOD,2025-11-14 11:34:06,2025-11-14 11:35:10,LONG,25213.75,25223.75,REVERSAL,0,1,40.0,196.5,1161,40.0,26.0,6
3725,2025-W46,GOOD,2025-11-14 11:35:20,2025-11-14 11:36:04,LONG,25215.5,25226.0,REVERSAL,0,1,42.0,206.5,734,42.0,26.0,4
3726,2025-W46,GOOD,2025-11-14 11:36:58,2025-11-14 11:38:46,SHORT,25238.75,25258.75,HARD_STOP,1,2,-120.0,-607.0,2072,39.0,60.0,9
3727,2025-W46,GOOD,2025-11-14 11:40:20,2025-11-14 11:40:27,SHORT,25256.75,25246.0,REVERSAL,0,1,43.0,211.5,147,43.0,2.0,1
3728,2025-W46,GOOD,2025-11-14 11:40:27,2025-11-14 11:40:58,LONG,25246.0,25256.0,REVERSAL,0,1,40.0,196.5,361,40.0,8.0,3
3729,2025-W46,GOOD,2025-11-14 11:47:31,2025-11-14 11:48:30,LONG,25191.0,25191.0,REVERSAL,1,2,40.0,193.0,1300,20.0,40.0,6
3730,2025-W46,GOOD,2025-11-14 11:48:43,2025-11-14 11:49:39,SHORT,25201.0,25221.0,HARD_STOP,1,2,-120.0,-607.0,1244,24.0,60.0,5
3731,2025-W46,GOOD,2025-11-14 11:56:15,2025-11-14 11:56:52,SHORT,25257.5,25247.25,REVERSAL,0,1,41.0,201.5,597,41.0,5.0,3
3732,2025-W46,GOOD,2025-11-14 12:00:03,2025-11-14 12:00:50,LONG,25243.0,25222.75,HARD_STOP,1,2,-122.0,-617.0,1083,25.0,61.0,5
3733,2025-W46,GOOD,2025-11-14 12:00:53,2025-11-14 12:02:08,SHORT,25232.0,25232.0,REVERSAL,1,2,40.0,193.0,1129,20.0,40.0,6
3734,2025-W46,GOOD,2025-11-14 12:03:15,2025-11-14 12:05:03,SHORT,25241.0,25241.0,REVERSAL,1,2,40.0,193.0,1646,38.0,40.0,7
3735,2025-W46,GOOD,2025-11-14 12:05:51,2025-11-14 12:07:09,SHORT,25250.5,25250.5,REVERSAL,1,2,40.0,193.0,1347,31.0,40.0,6
3736,2025-W46,GOOD,2025-11-14 12:08:13,2025-11-14 12:08:31,SHORT,25244.5,25234.0,REVERSAL,0,1,42.0,206.5,293,42.0,13.0,2
3737,2025-W46,GOOD,2025-11-14 12:09:07,2025-11-14 12:10:03,SHORT,25257.25,25277.25,HARD_STOP,1,2,-120.0,-607.0,1203,26.0,60.0,5
3738,2025-W46,GOOD,2025-11-14 12:10:55,2025-11-14 12:11:11,SHORT,25290.0,25280.0,REVERSAL,0,1,40.0,196.5,352,40.0,3.0,2
3739,2025-W46,GOOD,2025-11-14 12:11:32,2025-11-14 12:12:17,SHORT,25283.75,25273.75,REVERSAL,0,1,40.0,196.5,805,40.0,38.0,5
3740,2025-W46,GOOD,2025-11-14 12:14:13,2025-11-14 12:14:43,SHORT,25285.5,25275.5,REVERSAL,0,1,40.0,196.5,431,40.0,8.0,3
3741,2025-W46,GOOD,2025-11-14 12:16:56,2025-11-14 12:17:24,SHORT,25278.25,25268.25,REVERSAL,0,1,40.0,196.5,342,40.0,10.0,2
3742,2025-W46,GOOD,2025-11-14 12:18:16,2025-11-14 12:19:06,LONG,25261.75,25271.75,REVERSAL,0,1,40.0,196.5,592,40.0,2.0,3
3743,2025-W46,GOOD,2025-11-14 12:31:18,2025-11-14 12:33:17,LONG,25243.5,25243.5,REVERSAL,1,2,40.0,193.0,2162,20.0,57.0,9
3744,2025-W46,GOOD,2025-11-14 12:34:38,2025-11-14 12:35:00,LONG,25234.75,25244.75,REVERSAL,0,1,40.0,196.5,256,40.0,0.0,2
3745,2025-W46,GOOD,2025-11-14 12:35:43,2025-11-14 12:36:02,SHORT,25260.0,25249.5,REVERSAL,0,1,42.0,206.5,247,42.0,3.0,1
3746,2025-W46,GOOD,2025-11-14 12:36:02,2025-11-14 12:36:27,LONG,25249.5,25259.5,REVERSAL,0,1,40.0,196.5,234,40.0,4.0,2
3747,2025-W46,GOOD,2025-11-14 12:38:59,2025-11-14 12:39:30,SHORT,25283.0,25272.75,REVERSAL,0,1,41.0,201.5,572,41.0,3.0,3
3748,2025-W46,GOOD,2025-11-14 12:40:51,2025-11-14 12:41:00,LONG,25250.5,25260.75,REVERSAL,0,1,41.0,201.5,268,41.0,2.0,2
3749,2025-W46,GOOD,2025-11-14 12:41:14,2025-11-14 12:42:24,LONG,25257.0,25257.0,REVERSAL,1,2,40.0,193.0,1054,20.0,40.0,5
3750,2025-W46,GOOD,2025-11-14 12:43:47,2025-11-14 12:44:02,SHORT,25252.25,25242.0,REVERSAL,0,1,41.0,201.5,230,41.0,4.0,2
3751,2025-W46,GOOD,2025-11-14 12:47:05,2025-11-14 12:48:17,LONG,25235.0,25215.0,HARD_STOP,1,2,-120.0,-607.0,1452,34.0,60.0,6
3752,2025-W46,GOOD,2025-11-14 12:49:27,2025-11-14 12:50:59,LONG,25204.5,25184.5,HARD_STOP,1,2,-120.0,-607.0,3362,23.0,60.0,14
3753,2025-W46,GOOD,2025-11-14 12:51:45,2025-11-14 12:52:00,LONG,25163.5,25173.5,REVERSAL,0,1,40.0,196.5,538,40.0,13.0,3
3754,2025-W46,GOOD,2025-11-14 12:52:50,2025-11-14 12:54:00,SHORT,25200.5,25220.5,HARD_STOP,1,2,-120.0,-607.0,1854,26.0,60.0,8
3755,2025-W46,GOOD,2025-11-14 12:55:48,2025-11-14 12:56:25,SHORT,25212.0,25202.0,REVERSAL,0,1,40.0,196.5,597,40.0,21.0,3
3756,2025-W46,GOOD,2025-11-14 12:57:08,2025-11-14 12:57:21,SHORT,25216.75,25206.75,REVERSAL,0,1,40.0,196.5,215,40.0,7.0,1
3757,2025-W46,GOOD,2025-11-14 12:57:21,2025-11-14 12:58:26,LONG,25206.75,25186.75,HARD_STOP,1,2,-120.0,-607.0,1404,9.0,60.0,7
3758,2025-W46,GOOD,2025-11-14 12:59:09,2025-11-14 12:59:48,LONG,25187.25,25197.25,REVERSAL,0,1,40.0,196.5,548,40.0,11.0,3
3759,2025-W46,GOOD,2025-11-14 13:00:01,2025-11-14 13:00:11,LONG,25195.0,25205.0,REVERSAL,0,1,40.0,196.5,273,40.0,12.0,2
3760,2025-W46,GOOD,2025-11-14 13:04:24,2025-11-14 13:05:48,LONG,25148.25,25128.0,HARD_STOP,1,2,-122.0,-617.0,2086,7.0,61.0,9
3761,2025-W46,GOOD,2025-11-14 13:06:45,2025-11-14 13:07:04,LONG,25131.75,25141.75,REVERSAL,0,1,40.0,196.5,381,40.0,1.0,3
3762,2025-W46,GOOD,2025-11-14 13:10:43,2025-11-14 13:11:04,SHORT,25168.5,25158.5,REVERSAL,0,1,40.0,196.5,509,40.0,8.0,3
3763,2025-W46,GOOD,2025-11-14 13:12:19,2025-11-14 13:12:27,SHORT,25197.0,25186.75,REVERSAL,0,1,41.0,201.5,367,41.0,26.0,2
3764,2025-W46,GOOD,2025-11-14 13:13:03,2025-11-14 13:13:34,SHORT,25206.0,25206.0,REVERSAL,1,2,40.0,193.0,831,23.0,40.0,4
3765,2025-W46,GOOD,2025-11-14 13:15:29,2025-11-14 13:15:44,LONG,25194.0,25204.0,REVERSAL,0,1,40.0,196.5,257,40.0,1.0,2
3766,2025-W46,GOOD,2025-11-14 13:16:04,2025-11-14 13:16:24,SHORT,25212.0,25202.0,REVERSAL,0,1,40.0,196.5,360,40.0,17.0,2
3767,2025-W46,GOOD,2025-11-14 13:18:16,2025-11-14 13:21:13,LONG,25170.5,25150.5,HARD_STOP,1,2,-120.0,-607.0,2538,27.0,60.0,11
3768,2025-W46,GOOD,2025-11-14 13:22:49,2025-11-14 13:23:18,LONG,25130.0,25140.0,REVERSAL,0,1,40.0,196.5,697,40.0,8.0,3
3769,2025-W46,GOOD,2025-11-14 13:25:10,2025-11-14 13:25:15,SHORT,25157.0,25147.0,REVERSAL,0,1,40.0,196.5,116,40.0,6.0,1
3770,2025-W46,GOOD,2025-11-14 13:25:15,2025-11-14 13:27:07,LONG,25147.0,25146.75,REVERSAL,1,2,39.0,188.0,1432,19.5,43.5,7
3771,2025-W46,GOOD,2025-11-14 13:28:52,2025-11-14 13:29:11,SHORT,25161.75,25151.5,REVERSAL,0,1,41.0,201.5,296,41.0,12.0,2
3772,2025-W46,GOOD,2025-11-14 13:34:00,2025-11-14 13:34:10,SHORT,25187.25,25176.75,REVERSAL,0,1,42.0,206.5,135,42.0,4.0,1
3773,2025-W46,GOOD,2025-11-14 13:34:10,2025-11-14 13:34:56,LONG,25176.75,25176.5,REVERSAL,1,2,39.0,188.0,638,25.0,41.0,4
3774,2025-W46,GOOD,2025-11-14 13:38:12,2025-11-14 13:38:43,LONG,25115.5,25125.5,REVERSAL,0,1,40.0,196.5,647,40.0,0.0,3
3775,2025-W46,GOOD,2025-11-14 13:42:33,2025-11-14 13:44:02,LONG,25106.0,25106.0,REVERSAL,1,2,40.0,193.0,1720,20.0,40.0,8
3776,2025-W46,GOOD,2025-11-14 13:46:32,2025-11-14 13:46:49,LONG,25090.75,25100.75,REVERSAL,0,1,40.0,196.5,247,40.0,0.0,1
3777,2025-W46,GOOD,2025-11-14 13:46:49,2025-11-14 13:48:09,SHORT,25100.75,25090.5,REVERSAL,0,1,41.0,201.5,965,41.0,15.0,5
3778,2025-W46,GOOD,2025-11-14 13:50:09,2025-11-14 13:50:57,SHORT,25124.0,25123.75,REVERSAL,1,2,42.0,203.0,1228,32.0,40.0,5
3779,2025-W46,GOOD,2025-11-14 13:51:09,2025-11-14 13:51:52,SHORT,25129.75,25149.75,HARD_STOP,1,2,-120.0,-607.0,938,5.0,60.0,5
3780,2025-W46,GOOD,2025-11-14 13:56:17,2025-11-14 13:56:32,LONG,25172.5,25182.5,REVERSAL,0,1,40.0,196.5,542,40.0,10.0,3
3781,2025-W46,GOOD,2025-11-14 13:58:27,2025-11-14 13:58:38,SHORT,25175.75,25165.75,REVERSAL,0,1,40.0,196.5,140,40.0,0.0,1
3782,2025-W46,GOOD,2025-11-14 13:58:38,2025-11-14 13:58:56,LONG,25165.75,25175.75,REVERSAL,0,1,40.0,196.5,239,40.0,1.0,2
3783,2025-W46,GOOD,2025-11-14 14:00:08,2025-11-14 14:01:07,SHORT,25179.25,25169.0,REVERSAL,0,1,41.0,201.5,992,41.0,20.0,4
3784,2025-W46,GOOD,2025-11-14 14:02:24,2025-11-14 14:02:38,SHORT,25180.75,25170.75,REVERSAL,0,1,40.0,196.5,161,40.0,8.0,1
3785,2025-W46,GOOD,2025-11-14 14:02:38,2025-11-14 14:03:18,LONG,25170.75,25181.0,REVERSAL,0,1,41.0,201.5,399,41.0,12.0,3
3786,2025-W46,GOOD,2025-11-14 14:04:45,2025-11-14 14:05:01,LONG,25149.75,25159.75,REVERSAL,0,1,40.0,196.5,197,40.0,0.0,1
3787,2025-W46,GOOD,2025-11-14 14:05:01,2025-11-14 14:05:08,SHORT,25159.75,25149.75,REVERSAL,0,1,40.0,196.5,127,40.0,5.0,2
3788,2025-W46,GOOD,2025-11-14 14:13:04,2025-11-14 14:13:27,SHORT,25156.0,25146.0,REVERSAL,0,1,40.0,196.5,383,40.0,2.0,2
3789,2025-W46,GOOD,2025-11-14 14:17:45,2025-11-14 14:18:15,LONG,25152.75,25162.75,REVERSAL,0,1,40.0,196.5,311,40.0,1.0,2
3790,2025-W46,GOOD,2025-11-14 14:23:42,2025-11-14 14:25:16,SHORT,25213.75,25203.5,REVERSAL,0,1,41.0,201.5,1295,41.0,30.0,6
3791,2025-W46,GOOD,2025-11-14 14:26:21,2025-11-14 14:26:37,SHORT,25202.75,25192.75,REVERSAL,0,1,40.0,196.5,178,40.0,3.0,1
3792,2025-W46,GOOD,2025-11-14 14:26:37,2025-11-14 14:27:01,LONG,25192.75,25192.5,REVERSAL,1,2,39.0,188.0,388,19.5,41.0,3
3793,2025-W46,GOOD,2025-11-14 14:29:59,2025-11-14 14:31:13,SHORT,25203.0,25203.0,REVERSAL,1,2,40.0,193.0,1268,20.0,44.0,6
3794,2025-W46,GOOD,2025-11-14 14:32:42,2025-11-14 14:33:01,SHORT,25201.0,25191.0,REVERSAL,0,1,40.0,196.5,189,40.0,0.0,1
3795,2025-W46,GOOD,2025-11-14 14:33:01,2025-11-14 14:34:00,LONG,25191.0,25201.0,REVERSAL,0,1,40.0,196.5,801,40.0,30.0,4
3796,2025-W46,GOOD,2025-11-14 14:43:04,2025-11-14 14:44:20,SHORT,25209.25,25199.25,REVERSAL,0,1,40.0,196.5,550,40.0,11.0,3
3797,2025-W46,GOOD,2025-11-14 14:49:58,2025-11-14 14:50:29,LONG,25212.0,25222.0,REVERSAL,0,1,40.0,196.5,389,40.0,19.0,2
3798,2025-W46,GOOD,2025-11-14 14:51:36,2025-11-14 14:51:50,SHORT,25235.0,25225.0,REVERSAL,0,1,40.0,196.5,139,40.0,3.0,1
3799,2025-W46,GOOD,2025-11-14 14:51:50,2025-11-14 14:52:18,LONG,25225.0,25235.0,REVERSAL,0,1,40.0,196.5,206,40.0,7.0,2
3800,2025-W46,GOOD,2025-11-14 14:57:53,2025-11-14 14:58:53,SHORT,25231.25,25221.25,REVERSAL,0,1,40.0,196.5,689,40.0,10.0,3
3801,2025-W46,GOOD,2025-11-14 15:00:01,2025-11-14 15:01:14,SHORT,25231.75,25221.5,REVERSAL,0,1,41.0,201.5,1555,41.0,23.0,7
3802,2025-W46,GOOD,2025-11-14 15:02:22,2025-11-14 15:02:39,SHORT,25250.0,25240.0,REVERSAL,0,1,40.0,196.5,221,40.0,5.0,1
3803,2025-W46,GOOD,2025-11-14 15:02:39,2025-11-14 15:02:46,LONG,25240.0,25250.0,REVERSAL,0,1,40.0,196.5,86,40.0,0.0,2
3804,2025-W46,GOOD,2025-11-14 15:10:36,2025-11-14 15:11:55,LONG,25211.25,25191.0,HARD_STOP,1,2,-122.0,-617.0,822,11.0,61.0,5
3805,2025-W46,GOOD,2025-11-14 15:17:00,2025-11-14 15:17:12,SHORT,25185.25,25175.0,REVERSAL,0,1,41.0,201.5,152,41.0,7.0,1
3806,2025-W46,GOOD,2025-11-14 15:17:12,2025-11-14 15:18:36,LONG,25175.0,25155.0,HARD_STOP,1,2,-120.0,-607.0,1191,9.0,60.0,6
3807,2025-W46,GOOD,2025-11-14 15:21:47,2025-11-14 15:23:37,LONG,25130.75,25140.75,REVERSAL,0,1,40.0,196.5,1901,40.0,33.0,8
3808,2025-W46,GOOD,2025-11-14 15:27:23,2025-11-14 15:28:07,LONG,25126.75,25136.75,REVERSAL,0,1,40.0,196.5,472,40.0,4.0,2
3809,2025-W46,GOOD,2025-11-14 15:28:44,2025-11-14 15:29:39,LONG,25134.25,25145.0,REVERSAL,0,1,43.0,211.5,418,43.0,3.0,3
3810,2025-W46,GOOD,2025-11-14 15:30:20,2025-11-14 15:31:17,LONG,25128.75,25139.25,REVERSAL,0,1,42.0,206.5,726,42.0,16.0,3
3811,2025-W46,GOOD,2025-11-14 15:31:27,2025-11-14 15:32:30,LONG,25129.5,25139.5,REVERSAL,0,1,40.0,196.5,851,40.0,16.0,4
3812,2025-W46,GOOD,2025-11-14 15:33:00,2025-11-14 15:34:13,SHORT,25150.5,25150.75,REVERSAL,1,2,39.0,188.0,1391,36.0,41.0,6
3813,2025-W46,GOOD,2025-11-14 15:34:50,2025-11-14 15:35:24,LONG,25145.25,25155.25,REVERSAL,0,1,40.0,196.5,355,40.0,1.0,2
3814,2025-W46,GOOD,2025-11-14 15:35:41,2025-11-14 15:36:13,SHORT,25160.5,25150.5,REVERSAL,0,1,40.0,196.5,346,40.0,3.0,2
3815,2025-W46,GOOD,2025-11-14 15:40:41,2025-11-14 15:41:09,LONG,25109.75,25119.75,REVERSAL,0,1,40.0,196.5,550,40.0,7.0,3
3816,2025-W46,GOOD,2025-11-14 15:43:11,2025-11-14 15:45:28,LONG,25109.5,25119.75,REVERSAL,0,1,41.0,201.5,1968,41.0,23.0,8
3817,2025-W46,GOOD,2025-11-14 15:49:38,2025-11-14 15:49:50,LONG,25076.25,25079.0,EOD_FLATTEN,0,1,11.0,51.5,254,24.0,1.0,2
3818,2025-W47,BEST,2025-11-17 09:30:00,2025-11-17 09:30:00,LONG,24986.25,24996.5,REVERSAL,0,1,41.0,201.5,204,41.0,5.0,1
3819,2025-W47,BEST,2025-11-17 09:30:00,2025-11-17 09:30:02,SHORT,24996.5,24986.25,REVERSAL,0,1,41.0,201.5,293,41.0,8.0,2
3820,2025-W47,BEST,2025-11-17 09:30:08,2025-11-17 09:30:15,LONG,24980.25,24990.75,REVERSAL,0,1,42.0,206.5,786,42.0,7.0,4
3821,2025-W47,BEST,2025-11-17 09:30:22,2025-11-17 09:31:02,LONG,24972.75,24972.5,REVERSAL,1,2,39.0,188.0,2925,33.0,50.5,12
3822,2025-W47,BEST,2025-11-17 09:32:13,2025-11-17 09:32:26,SHORT,25059.25,25049.25,REVERSAL,0,1,40.0,196.5,993,40.0,28.0,4
3823,2025-W47,BEST,2025-11-17 09:33:08,2025-11-17 09:33:12,SHORT,25079.0,25069.0,REVERSAL,0,1,40.0,196.5,352,40.0,4.0,2
3824,2025-W47,BEST,2025-11-17 09:35:06,2025-11-17 09:35:20,SHORT,25103.5,25093.5,REVERSAL,0,1,40.0,196.5,528,40.0,1.0,3
3825,2025-W47,BEST,2025-11-17 09:35:48,2025-11-17 09:36:16,SHORT,25099.75,25120.0,HARD_STOP,1,2,-121.0,-612.0,1692,17.0,60.5,7
3826,2025-W47,BEST,2025-11-17 09:37:42,2025-11-17 09:37:49,SHORT,25175.0,25165.0,REVERSAL,0,1,40.0,196.5,384,40.0,11.0,2
3827,2025-W47,BEST,2025-11-17 09:39:36,2025-11-17 09:40:57,SHORT,25168.5,25168.5,REVERSAL,1,2,40.0,193.0,3268,29.0,44.0,14
3828,2025-W47,BEST,2025-11-17 09:41:52,2025-11-17 09:41:57,LONG,25158.0,25168.0,REVERSAL,0,1,40.0,196.5,209,40.0,6.0,1
3829,2025-W47,BEST,2025-11-17 09:41:57,2025-11-17 09:42:01,SHORT,25168.0,25157.5,REVERSAL,0,1,42.0,206.5,205,42.0,8.0,2
3830,2025-W47,BEST,2025-11-17 09:46:40,2025-11-17 09:47:47,SHORT,25199.5,25219.75,HARD_STOP,1,2,-122.0,-617.0,2261,36.0,61.0,10
3831,2025-W47,BEST,2025-11-17 09:49:48,2025-11-17 09:51:29,SHORT,25221.0,25241.0,HARD_STOP,1,2,-120.0,-607.0,3405,14.0,60.0,14
3832,2025-W47,BEST,2025-11-17 09:54:54,2025-11-17 09:55:17,LONG,25234.0,25244.0,REVERSAL,0,1,40.0,196.5,551,40.0,4.0,3
3833,2025-W47,BEST,2025-11-17 09:55:45,2025-11-17 09:55:49,SHORT,25252.75,25242.75,REVERSAL,0,1,40.0,196.5,152,40.0,5.0,1
3834,2025-W47,BEST,2025-11-17 09:55:49,2025-11-17 09:56:22,LONG,25242.75,25222.25,HARD_STOP,1,2,-123.0,-622.0,1090,8.0,61.5,5
3835,2025-W47,BEST,2025-11-17 10:01:38,2025-11-17 10:01:52,LONG,25179.75,25189.75,REVERSAL,0,1,40.0,196.5,394,40.0,13.0,2
3836,2025-W47,BEST,2025-11-17 10:02:05,2025-11-17 10:02:18,SHORT,25198.25,25188.25,REVERSAL,0,1,40.0,196.5,245,40.0,8.0,1
3837,2025-W47,BEST,2025-11-17 10:02:18,2025-11-17 10:03:09,LONG,25188.25,25188.25,REVERSAL,1,2,40.0,193.0,1424,20.0,56.0,7
3838,2025-W47,BEST,2025-11-17 10:05:11,2025-11-17 10:05:25,LONG,25128.5,25138.5,REVERSAL,0,1,40.0,196.5,508,40.0,10.0,3
3839,2025-W47,BEST,2025-11-17 10:07:42,2025-11-17 10:07:54,LONG,25110.0,25120.25,REVERSAL,0,1,41.0,201.5,478,41.0,11.0,2
3840,2025-W47,BEST,2025-11-17 10:08:09,2025-11-17 10:08:31,LONG,25107.5,25087.25,HARD_STOP,1,2,-121.0,-612.0,943,17.0,60.5,5
