cycle_id,week,category,seed_dt,exit_dt,direction,seed_price,avg_entry_price,exit_price,exit_type,depth,max_position,pnl_ticks,pnl_dollars,bars_held,mfe_ticks,mae_ticks,entry_signed_chop,entry_dchop,entry_d2chop,entry_signed_slope,entry_dr2,entry_dslope
5261,W46,GOOD,2025-11-12 14:11:05,2025-11-12 14:15:04,LONG,25607.0000,25602.0000,25587.0000,HARD_STOP,1,2,-120.0000,-600.0000,2355,11.0000,60.0000,-0.048193,-0.285141,-0.277010,-0.500000,-0.427667,-2.750000
5262,W46,GOOD,2025-11-12 14:16:28,2025-11-12 14:18:26,SHORT,25592.7500,25592.7500,25582.7500,REVERSAL,0,1,40.0000,200.0000,1204,40.0000,11.0000,0.023810,-0.261905,-0.300866,0.250000,-0.970874,-2.500000
5263,W46,GOOD,2025-11-12 14:20:30,2025-11-12 14:20:53,SHORT,25604.7500,25604.7500,25594.7500,REVERSAL,0,1,40.0000,200.0000,308,40.0000,3.0000,-0.098592,-0.129980,-0.051885,-0.875000,-0.806438,-1.125000
5264,W46,GOOD,2025-11-12 14:22:42,2025-11-12 14:23:19,LONG,25584.5000,25584.5000,25594.7500,REVERSAL,0,1,41.0000,205.0000,371,41.0000,1.0000,0.010417,-0.236895,-0.263619,0.125000,-0.683985,-2.750000
5265,W46,GOOD,2025-11-12 14:23:38,2025-11-12 14:25:17,LONG,25587.5000,25587.5000,25597.5000,REVERSAL,0,1,40.0000,200.0000,691,40.0000,5.0000,-0.020833,-0.533384,-1.068183,-0.250000,-0.987604,-5.500000
5266,W46,GOOD,2025-11-12 14:26:10,2025-11-12 14:26:53,LONG,25594.5000,25594.5000,25604.7500,REVERSAL,0,1,41.0000,205.0000,266,41.0000,2.0000,0.097826,-0.437385,-0.944427,1.125000,-0.895412,-3.625000
5267,W46,GOOD,2025-11-12 14:26:53,2025-11-12 14:27:07,SHORT,25604.7500,25604.7500,25594.7500,REVERSAL,0,1,40.0000,200.0000,162,40.0000,2.0000,-0.016949,-0.080877,0.356508,-0.250000,-0.058992,-0.875000
5268,W46,GOOD,2025-11-12 14:27:07,2025-11-12 14:28:41,LONG,25594.7500,25589.7500,25574.5000,HARD_STOP,1,2,-122.0000,-610.0000,1398,4.0000,61.0000,-0.016949,-0.080877,0.356508,-0.250000,-0.058992,-0.875000
5269,W46,GOOD,2025-11-12 14:30:01,2025-11-12 14:30:34,SHORT,25582.5000,25582.5000,25572.5000,REVERSAL,0,1,40.0000,200.0000,514,40.0000,8.0000,-0.025641,-0.325710,-0.453377,-0.250000,-0.926257,-3.000000
5270,W46,GOOD,2025-11-12 14:33:02,2025-11-12 14:34:39,LONG,25560.2500,25560.2500,25570.2500,REVERSAL,0,1,40.0000,200.0000,2191,40.0000,32.0000,-0.098765,-0.230503,-0.371365,-1.000000,-0.567330,-2.375000
5271,W46,GOOD,2025-11-12 14:37:27,2025-11-12 14:40:11,SHORT,25591.0000,25591.0000,25581.0000,REVERSAL,0,1,40.0000,200.0000,1431,40.0000,8.0000,-0.026316,-0.342915,-0.530328,-0.250000,-0.890685,-2.750000
5272,W46,GOOD,2025-11-12 14:44:37,2025-11-12 14:47:28,LONG,25584.7500,25584.7500,25595.0000,REVERSAL,0,1,41.0000,205.0000,1378,41.0000,25.0000,-0.023256,-0.417220,-0.618566,-0.250000,-0.691361,-4.375000
5273,W46,GOOD,2025-11-12 14:47:28,2025-11-12 14:48:55,SHORT,25595.0000,25595.0000,25585.0000,REVERSAL,0,1,40.0000,200.0000,542,40.0000,9.0000,0.038961,0.038961,0.334416,0.375000,0.964286,0.375000
5274,W46,GOOD,2025-11-12 14:50:31,2025-11-12 14:51:07,LONG,25573.7500,25573.7500,25583.7500,REVERSAL,0,1,40.0000,200.0000,343,40.0000,4.0000,0.067416,-0.225267,-0.331904,0.750000,-0.600579,-2.250000
5275,W46,GOOD,2025-11-12 14:51:07,2025-11-12 14:51:27,SHORT,25583.7500,25583.7500,25573.7500,REVERSAL,0,1,40.0000,200.0000,223,40.0000,7.0000,0.099099,0.031683,0.256951,1.375000,0.073170,0.625000
5276,W46,GOOD,2025-11-12 14:53:40,2025-11-12 14:56:51,SHORT,25590.5000,25595.5000,25590.5000,REVERSAL,1,2,40.0000,200.0000,1886,20.0000,40.0000,0.035714,-0.222350,-0.202064,0.375000,0.152256,-2.625000
5277,W46,GOOD,2025-11-12 14:59:36,2025-11-12 15:01:29,LONG,25582.2500,25577.2500,25562.2500,HARD_STOP,1,2,-120.0000,-600.0000,1351,6.0000,60.0000,-0.037500,-0.567763,-0.712500,-0.375000,-0.988880,-5.375000
5278,W46,GOOD,2025-11-12 15:04:40,2025-11-12 15:05:07,SHORT,25572.0000,25572.0000,25562.0000,REVERSAL,0,1,40.0000,200.0000,350,40.0000,14.0000,0.083333,-0.246564,-0.465349,1.000000,-0.812593,-3.000000
5279,W46,GOOD,2025-11-12 15:07:30,2025-11-12 15:16:11,SHORT,25561.2500,25561.2500,25551.2500,REVERSAL,0,1,40.0000,200.0000,3998,40.0000,23.0000,0.000000,-0.211765,-0.056182,0.000000,-0.708455,-2.250000
5280,W46,GOOD,2025-11-12 15:16:22,2025-11-12 15:18:30,SHORT,25560.0000,25565.0000,25580.0000,HARD_STOP,1,2,-120.0000,-600.0000,1858,17.0000,60.0000,-0.007634,-0.380122,-0.591406,-0.125000,-0.929422,-4.625000
5281,W46,GOOD,2025-11-12 15:20:36,2025-11-12 15:21:12,LONG,25570.2500,25570.2500,25580.5000,REVERSAL,0,1,41.0000,205.0000,392,41.0000,3.0000,-0.067416,-0.229288,-0.452461,-0.750000,-0.656320,-2.625000
5282,W46,GOOD,2025-11-12 15:23:50,2025-11-12 15:24:48,LONG,25574.5000,25574.5000,25584.5000,REVERSAL,0,1,40.0000,200.0000,403,40.0000,0.0000,-0.050633,-0.182244,-0.217937,-0.500000,-0.368908,-1.625000
5283,W46,GOOD,2025-11-12 15:27:50,2025-11-12 15:28:33,LONG,25585.0000,25585.0000,25595.0000,REVERSAL,0,1,40.0000,200.0000,404,40.0000,4.0000,-0.081081,-0.189189,-0.336003,-0.750000,-0.084682,-1.750000
5284,W46,GOOD,2025-11-12 15:32:03,2025-11-12 15:36:50,SHORT,25620.7500,25625.7500,25620.7500,REVERSAL,1,2,40.0000,200.0000,5375,29.0000,54.0000,0.012987,-0.458442,-0.506141,0.125000,-0.899344,-4.000000
5285,W46,GOOD,2025-11-12 15:38:15,2025-11-12 15:40:01,LONG,25614.2500,25609.2500,25614.2500,REVERSAL,1,2,40.0000,200.0000,1860,20.0000,40.0000,-0.085714,-0.116988,0.110864,-0.750000,-0.547146,-1.125000
5286,W46,GOOD,2025-11-12 15:40:43,2025-11-12 15:41:23,LONG,25613.7500,25613.7500,25623.7500,REVERSAL,0,1,40.0000,200.0000,437,40.0000,4.0000,0.054795,-0.236872,-0.073993,0.500000,-0.731454,-2.125000
5287,W46,GOOD,2025-11-12 15:41:23,2025-11-12 15:42:49,SHORT,25623.7500,25623.7500,25613.7500,REVERSAL,0,1,40.0000,200.0000,676,40.0000,4.0000,0.072464,0.030210,0.042751,0.625000,0.373626,0.250000
5288,W46,GOOD,2025-11-12 15:45:28,2025-11-12 15:47:46,LONG,25617.5000,25612.5000,25617.5000,REVERSAL,1,2,40.0000,200.0000,1673,22.0000,40.0000,0.039474,-0.253456,-0.205959,0.375000,-0.963507,-3.250000
5289,W46,GOOD,2025-11-12 15:49:16,2025-11-12 15:49:46,LONG,25607.7500,25607.7500,25617.7500,REVERSAL,0,1,40.0000,200.0000,433,40.0000,6.0000,0.037975,-0.217581,-0.381182,0.375000,-0.360379,-2.500000
5290,W46,GOOD,2025-11-13 09:30:03,2025-11-13 09:30:08,SHORT,25497.7500,25497.7500,25487.7500,REVERSAL,0,1,40.0000,200.0000,533,40.0000,17.0000,-0.009091,-0.576275,-0.616186,-0.125000,-0.993828,-5.875000
5291,W46,GOOD,2025-11-13 09:30:08,2025-11-13 09:30:44,LONG,25487.7500,25482.7500,25467.7500,HARD_STOP,1,2,-120.0000,-600.0000,2250,25.0000,60.0000,-0.029851,-0.242877,-0.506513,-0.500000,-0.289214,-3.625000
5292,W46,GOOD,2025-11-13 09:30:59,2025-11-13 09:31:17,LONG,25457.5000,25452.5000,25437.2500,HARD_STOP,1,2,-122.0000,-610.0000,1564,34.0000,61.0000,0.076923,-0.483422,-0.857926,1.125000,-0.925540,-7.000000
5293,W46,GOOD,2025-11-13 09:31:39,2025-11-13 09:31:49,SHORT,25452.2500,25452.2500,25442.2500,REVERSAL,0,1,40.0000,200.0000,501,40.0000,15.0000,-0.037037,-0.361268,-0.377220,-0.625000,-0.900521,-5.250000
5294,W46,GOOD,2025-11-13 09:32:08,2025-11-13 09:32:27,SHORT,25461.0000,25466.0000,25461.0000,REVERSAL,1,2,40.0000,200.0000,783,22.0000,40.0000,0.010101,-0.278788,-0.390107,0.125000,-0.777563,-3.125000
5295,W46,GOOD,2025-11-13 09:32:45,2025-11-13 09:32:58,SHORT,25461.0000,25461.0000,25451.0000,REVERSAL,0,1,40.0000,200.0000,290,40.0000,6.0000,0.091503,-0.128735,0.041098,1.750000,-0.543110,-2.875000
5296,W46,GOOD,2025-11-13 09:33:05,2025-11-13 09:33:47,SHORT,25459.7500,25464.8750,25460.0000,REVERSAL,1,2,39.0000,195.0000,1687,39.0000,47.5000,0.061404,-0.145739,-0.261379,0.875000,-0.131093,-2.750000
5297,W46,GOOD,2025-11-13 09:34:13,2025-11-13 09:34:50,LONG,25450.7500,25445.6250,25430.5000,HARD_STOP,1,2,-121.0000,-605.0000,1540,36.0000,60.5000,0.066038,-0.080304,0.115947,0.875000,-0.465401,-1.375000
5298,W46,GOOD,2025-11-13 09:34:54,2025-11-13 09:35:05,SHORT,25436.2500,25436.2500,25426.2500,REVERSAL,0,1,40.0000,200.0000,665,40.0000,35.0000,0.075000,-0.071067,0.205087,0.750000,-0.748031,-0.875000
5299,W46,GOOD,2025-11-13 09:35:24,2025-11-13 09:35:47,LONG,25402.7500,25397.7500,25402.7500,REVERSAL,1,2,40.0000,200.0000,1458,20.0000,40.0000,-0.019608,-0.559831,-0.708376,-0.250000,-0.849034,-7.500000
5300,W46,GOOD,2025-11-13 09:35:51,2025-11-13 09:35:56,LONG,25396.0000,25396.0000,25406.0000,REVERSAL,0,1,40.0000,200.0000,182,40.0000,0.0000,0.088235,-0.199121,-0.233465,1.125000,-0.498370,-2.000000
5301,W46,GOOD,2025-11-13 09:35:56,2025-11-13 09:36:06,SHORT,25406.0000,25406.0000,25396.0000,REVERSAL,0,1,40.0000,200.0000,398,40.0000,8.0000,-0.083333,-0.004902,0.194219,-1.250000,0.126424,0.125000
5302,W46,GOOD,2025-11-13 09:36:20,2025-11-13 09:36:40,LONG,25387.7500,25382.7500,25367.7500,HARD_STOP,1,2,-120.0000,-600.0000,1100,18.0000,60.0000,-0.082474,-0.146692,-0.006490,-1.000000,0.058088,-1.750000
5303,W46,GOOD,2025-11-13 09:37:07,2025-11-13 09:37:56,LONG,25367.7500,25362.7500,25367.7500,REVERSAL,1,2,40.0000,200.0000,2096,20.0000,40.0000,0.045455,-0.225732,-0.279527,0.625000,-0.331693,-3.375000
5304,W46,GOOD,2025-11-13 09:38:15,2025-11-13 09:39:16,LONG,25368.2500,25368.2500,25378.2500,REVERSAL,0,1,40.0000,200.0000,1890,40.0000,37.0000,-0.022989,-0.196059,-0.074198,-0.250000,-0.979286,-2.625000
5305,W46,GOOD,2025-11-13 09:40:09,2025-11-13 09:40:13,LONG,25343.5000,25343.5000,25353.5000,REVERSAL,0,1,40.0000,200.0000,307,40.0000,2.0000,-0.064516,-0.182675,-0.241460,-0.750000,-0.515337,-2.000000
5306,W46,GOOD,2025-11-13 09:40:21,2025-11-13 09:40:30,LONG,25344.0000,25344.0000,25354.0000,REVERSAL,0,1,40.0000,200.0000,327,40.0000,1.0000,0.030928,-0.115140,-0.004064,0.375000,-0.471940,-1.250000
5307,W46,GOOD,2025-11-13 09:40:34,2025-11-13 09:41:19,SHORT,25359.0000,25364.0000,25359.0000,REVERSAL,1,2,40.0000,200.0000,2176,34.0000,49.0000,0.097744,-0.380517,-0.827850,1.625000,-0.838173,-5.250000
5308,W46,GOOD,2025-11-13 09:41:39,2025-11-13 09:42:18,LONG,25349.7500,25344.7500,25329.7500,HARD_STOP,1,2,-120.0000,-600.0000,1572,31.0000,60.0000,-0.048544,-0.109351,-0.108155,-0.625000,-0.675591,-1.250000
5309,W46,GOOD,2025-11-13 09:42:35,2025-11-13 09:43:01,SHORT,25340.7500,25345.7500,25340.7500,REVERSAL,1,2,40.0000,200.0000,1340,20.0000,40.0000,0.071895,-0.115201,0.305810,1.375000,-0.244435,-2.250000
5310,W46,GOOD,2025-11-13 09:44:40,2025-11-13 09:45:13,LONG,25297.0000,25292.0000,25297.0000,REVERSAL,1,2,40.0000,200.0000,1827,20.0000,47.0000,-0.071429,-0.098942,-0.156409,-1.125000,-0.232412,-1.750000
5311,W46,GOOD,2025-11-13 09:45:53,2025-11-13 09:46:23,LONG,25295.5000,25295.5000,25305.5000,REVERSAL,0,1,40.0000,200.0000,933,40.0000,12.0000,0.064220,-0.075565,-0.023042,0.875000,0.339806,-0.750000
5312,W46,GOOD,2025-11-13 09:46:40,2025-11-13 09:46:45,SHORT,25317.5000,25317.5000,25307.2500,REVERSAL,0,1,41.0000,205.0000,226,41.0000,2.0000,-0.035398,-0.227314,-0.091877,-0.500000,-0.645943,-3.375000
5313,W46,GOOD,2025-11-13 09:46:45,2025-11-13 09:47:02,LONG,25307.2500,25307.2500,25317.2500,REVERSAL,0,1,40.0000,200.0000,623,40.0000,37.0000,-0.035398,-0.227314,-0.091877,-0.500000,-0.645943,-3.375000
5314,W46,GOOD,2025-11-13 09:47:49,2025-11-13 09:48:29,LONG,25313.7500,25308.7500,25314.0000,REVERSAL,1,2,42.0000,210.0000,1290,21.0000,40.0000,0.078014,-0.038424,0.351804,1.375000,0.000494,-0.750000
5315,W46,GOOD,2025-11-13 09:49:42,2025-11-13 09:49:55,LONG,25312.0000,25312.0000,25322.0000,REVERSAL,0,1,40.0000,200.0000,399,40.0000,18.0000,-0.053030,-0.545395,-0.539504,-0.875000,0.203885,-8.625000
5316,W46,GOOD,2025-11-13 09:50:28,2025-11-13 09:50:39,SHORT,25342.0000,25342.0000,25332.0000,REVERSAL,0,1,40.0000,200.0000,400,40.0000,8.0000,-0.089431,-0.059007,0.003984,-1.375000,0.378124,-1.000000
5317,W46,GOOD,2025-11-13 09:50:53,2025-11-13 09:51:15,SHORT,25338.7500,25343.7500,25338.7500,REVERSAL,1,2,40.0000,200.0000,806,20.0000,40.0000,0.014085,-0.285915,-0.496485,0.250000,-0.885973,-4.250000
5318,W46,GOOD,2025-11-13 09:51:28,2025-11-13 09:51:42,SHORT,25339.0000,25344.0000,25359.0000,HARD_STOP,1,2,-120.0000,-600.0000,867,14.0000,60.0000,-0.076923,-0.474097,-0.628721,-1.125000,-0.858147,-5.625000
5319,W46,GOOD,2025-11-13 09:52:12,2025-11-13 09:52:45,LONG,25362.2500,25362.2500,25372.2500,REVERSAL,0,1,40.0000,200.0000,997,40.0000,23.0000,-0.068966,-0.037417,0.030511,-0.750000,-0.236842,-0.500000
5320,W46,GOOD,2025-11-13 09:52:57,2025-11-13 09:53:17,SHORT,25384.2500,25384.2500,25374.0000,REVERSAL,0,1,41.0000,205.0000,999,41.0000,14.0000,0.054795,-0.089535,0.345082,0.500000,-0.772808,-1.250000
5321,W46,GOOD,2025-11-13 09:53:21,2025-11-13 09:53:31,SHORT,25383.5000,25383.5000,25373.0000,REVERSAL,0,1,42.0000,210.0000,336,42.0000,11.0000,0.052632,-0.424846,-0.809731,0.875000,-0.955647,-5.750000
5322,W46,GOOD,2025-11-13 09:53:38,2025-11-13 09:53:42,LONG,25365.0000,25365.0000,25375.0000,REVERSAL,0,1,40.0000,200.0000,147,40.0000,4.0000,0.050847,-0.297990,-0.527424,0.750000,0.299793,-4.875000
5323,W46,GOOD,2025-11-13 09:54:02,2025-11-13 09:54:19,SHORT,25378.5000,25378.5000,25368.5000,REVERSAL,0,1,40.0000,200.0000,694,40.0000,33.0000,0.028846,-0.096154,0.051573,0.375000,-0.411130,-1.125000
5324,W46,GOOD,2025-11-13 09:54:29,2025-11-13 09:54:36,SHORT,25378.2500,25378.2500,25368.2500,REVERSAL,0,1,40.0000,200.0000,131,40.0000,3.0000,-0.021739,-0.220448,-0.116771,-0.375000,-0.439051,-3.500000
5325,W46,GOOD,2025-11-13 09:54:36,2025-11-13 09:55:17,LONG,25368.2500,25363.0000,25367.7500,REVERSAL,1,2,38.0000,190.0000,1596,20.0000,52.0000,-0.021739,-0.220448,-0.116771,-0.375000,-0.439051,-3.500000
5326,W46,GOOD,2025-11-13 09:55:30,2025-11-13 09:56:02,SHORT,25380.7500,25380.7500,25370.5000,REVERSAL,0,1,41.0000,205.0000,815,41.0000,25.0000,-0.026087,-0.192663,0.098391,-0.375000,-0.407498,-3.125000
5327,W46,GOOD,2025-11-13 09:56:02,2025-11-13 09:56:08,LONG,25370.5000,25370.5000,25380.5000,REVERSAL,0,1,40.0000,200.0000,222,40.0000,11.0000,0.009259,-0.367085,-0.670512,0.125000,-0.995588,-4.250000
5328,W46,GOOD,2025-11-13 09:56:48,2025-11-13 09:57:04,SHORT,25388.7500,25393.7500,25408.7500,HARD_STOP,1,2,-120.0000,-600.0000,660,3.0000,60.0000,0.076389,-0.077974,-0.065669,1.375000,-0.167651,-1.500000
5329,W46,GOOD,2025-11-13 09:58:35,2025-11-13 09:58:39,LONG,25390.5000,25390.5000,25400.5000,REVERSAL,0,1,40.0000,200.0000,134,40.0000,1.0000,0.095652,-0.081431,0.139634,1.375000,0.111542,-0.750000
5330,W46,GOOD,2025-11-13 09:58:39,2025-11-13 09:58:42,SHORT,25400.5000,25400.5000,25390.5000,REVERSAL,0,1,40.0000,200.0000,118,40.0000,10.0000,0.095652,-0.081431,0.139634,1.375000,0.111542,-0.750000
5331,W46,GOOD,2025-11-13 10:01:28,2025-11-13 10:01:54,LONG,25372.2500,25367.2500,25372.5000,REVERSAL,1,2,42.0000,210.0000,1121,21.0000,40.0000,-0.099174,-0.085442,-0.068507,-1.500000,-0.309792,-1.500000
5332,W46,GOOD,2025-11-13 10:02:02,2025-11-13 10:02:35,LONG,25363.5000,25358.5000,25343.5000,HARD_STOP,1,2,-120.0000,-600.0000,1269,33.0000,60.0000,0.000000,-0.272727,-0.484479,0.000000,-0.640973,-3.375000
5333,W46,GOOD,2025-11-13 10:02:47,2025-11-13 10:02:56,SHORT,25351.0000,25351.0000,25341.0000,REVERSAL,0,1,40.0000,200.0000,207,40.0000,4.0000,-0.028302,-0.236404,-0.106373,-0.375000,-0.821918,-3.000000
5334,W46,GOOD,2025-11-13 10:03:11,2025-11-13 10:03:30,SHORT,25352.2500,25352.2500,25342.2500,REVERSAL,0,1,40.0000,200.0000,464,40.0000,13.0000,0.075472,-0.265188,-0.297436,1.000000,-0.066785,-2.875000
5335,W46,GOOD,2025-11-13 10:03:32,2025-11-13 10:04:11,SHORT,25351.5000,25356.5000,25351.5000,REVERSAL,1,2,40.0000,200.0000,945,25.0000,40.0000,0.013889,-0.256603,-0.451623,0.250000,-0.724850,-3.875000
5336,W46,GOOD,2025-11-13 10:04:41,2025-11-13 10:05:00,LONG,25327.2500,25327.2500,25337.2500,REVERSAL,0,1,40.0000,200.0000,511,40.0000,14.0000,0.011628,-0.453719,-0.674310,0.125000,-0.879144,-5.750000
5337,W46,GOOD,2025-11-13 10:05:05,2025-11-13 10:05:15,SHORT,25346.5000,25346.5000,25336.5000,REVERSAL,0,1,40.0000,200.0000,272,40.0000,5.0000,0.068182,-0.494843,-0.634339,1.125000,-0.939956,-7.250000
5338,W46,GOOD,2025-11-13 10:05:40,2025-11-13 10:06:17,LONG,25342.0000,25342.0000,25352.0000,REVERSAL,0,1,40.0000,200.0000,726,40.0000,27.0000,-0.042735,-0.066356,-0.010398,-0.625000,0.415414,-0.875000
5339,W46,GOOD,2025-11-13 10:06:29,2025-11-13 10:06:44,LONG,25358.7500,25358.7500,25369.5000,REVERSAL,0,1,43.0000,215.0000,281,43.0000,6.0000,-0.097087,-0.032223,0.204320,-1.250000,-0.283878,-0.625000
5340,W46,GOOD,2025-11-13 10:07:56,2025-11-13 10:08:32,SHORT,25403.5000,25408.5000,25423.5000,HARD_STOP,1,2,-120.0000,-600.0000,1441,38.0000,60.0000,0.016807,-0.415397,-0.649187,0.250000,-0.986172,-6.125000
5341,W46,GOOD,2025-11-13 10:08:41,2025-11-13 10:08:47,SHORT,25425.5000,25430.5000,25425.5000,REVERSAL,1,2,40.0000,200.0000,767,20.0000,40.0000,0.083333,-0.043651,0.306288,1.375000,-0.058638,-0.625000
5342,W46,GOOD,2025-11-13 10:08:47,2025-11-13 10:09:01,LONG,25425.5000,25425.5000,25435.5000,REVERSAL,0,1,40.0000,200.0000,791,40.0000,7.0000,-0.021053,-0.395614,-0.718321,-0.250000,-0.824144,-6.625000
5343,W46,GOOD,2025-11-13 10:09:21,2025-11-13 10:09:52,LONG,25430.5000,25430.5000,25440.5000,REVERSAL,0,1,40.0000,200.0000,828,40.0000,7.0000,0.048077,-0.366817,-0.770216,0.625000,-0.924866,-4.250000
5344,W46,GOOD,2025-11-13 10:10:46,2025-11-13 10:10:57,LONG,25418.2500,25418.2500,25428.2500,REVERSAL,0,1,40.0000,200.0000,349,40.0000,9.0000,-0.054054,-0.107562,-0.019178,-0.500000,-0.794567,-1.500000
5345,W46,GOOD,2025-11-13 10:12:03,2025-11-13 10:12:36,SHORT,25434.2500,25439.2500,25454.5000,HARD_STOP,1,2,-122.0000,-610.0000,1255,21.0000,61.0000,0.000000,-0.458716,-0.567004,0.000000,-0.949367,-6.250000
5346,W46,GOOD,2025-11-13 10:12:44,2025-11-13 10:12:55,SHORT,25463.7500,25463.7500,25453.7500,REVERSAL,0,1,40.0000,200.0000,474,40.0000,0.0000,-0.024691,-0.283001,-0.090693,-0.250000,0.000000,-3.250000
5347,W46,GOOD,2025-11-13 10:13:25,2025-11-13 10:13:53,LONG,25447.5000,25442.5000,25447.7500,REVERSAL,1,2,42.0000,210.0000,619,21.0000,40.0000,0.067961,-0.074896,0.314856,0.875000,0.020632,-0.875000
5348,W46,GOOD,2025-11-13 10:14:11,2025-11-13 10:16:30,SHORT,25469.2500,25474.2500,25489.2500,HARD_STOP,1,2,-120.0000,-600.0000,4709,28.0000,60.0000,-0.067416,-0.301954,-0.075903,-0.750000,0.286827,-4.375000
5349,W46,GOOD,2025-11-13 10:17:18,2025-11-13 10:18:19,LONG,25464.0000,25459.0000,25465.0000,REVERSAL,1,2,48.0000,240.0000,2408,24.0000,49.0000,-0.010989,-0.476511,-0.481658,-0.125000,-0.838051,-4.750000
5350,W46,GOOD,2025-11-13 10:18:27,2025-11-13 10:19:12,LONG,25459.5000,25454.5000,25459.5000,REVERSAL,1,2,40.0000,200.0000,1149,20.0000,40.0000,0.060606,-0.196338,-0.286616,1.250000,-0.393983,-3.375000
5351,W46,GOOD,2025-11-13 10:19:36,2025-11-13 10:20:52,LONG,25440.5000,25435.5000,25440.5000,REVERSAL,1,2,40.0000,200.0000,2562,21.0000,52.0000,0.018018,-0.118346,0.327968,0.250000,-0.395636,-2.000000
5352,W46,GOOD,2025-11-13 10:22:05,2025-11-13 10:22:50,LONG,25418.0000,25412.8750,25397.7500,HARD_STOP,1,2,-121.0000,-605.0000,1519,6.0000,60.5000,0.084034,-0.334334,-0.635054,1.250000,-0.831220,-3.875000
5353,W46,GOOD,2025-11-13 10:23:00,2025-11-13 10:23:06,SHORT,25404.7500,25404.7500,25394.7500,REVERSAL,0,1,40.0000,200.0000,229,40.0000,1.0000,0.000000,-0.170213,-0.166007,0.000000,-0.399168,-2.000000
5354,W46,GOOD,2025-11-13 10:23:39,2025-11-13 10:23:45,SHORT,25411.7500,25411.7500,25401.5000,REVERSAL,0,1,41.0000,205.0000,266,41.0000,5.0000,0.027778,-0.534127,-0.778724,0.375000,-0.978436,-7.000000
5355,W46,GOOD,2025-11-13 10:24:31,2025-11-13 10:24:44,SHORT,25418.2500,25418.2500,25408.2500,REVERSAL,0,1,40.0000,200.0000,494,40.0000,20.0000,0.019417,-0.374283,-0.393834,0.250000,-0.934292,-6.000000
5356,W46,GOOD,2025-11-13 10:27:27,2025-11-13 10:27:39,SHORT,25402.2500,25402.2500,25390.5000,REVERSAL,0,1,47.0000,235.0000,207,47.0000,1.0000,0.062500,-0.215278,-0.368056,1.250000,-0.366035,-3.125000
5357,W46,GOOD,2025-11-13 10:27:39,2025-11-13 10:29:29,LONG,25390.5000,25385.5000,25390.5000,REVERSAL,1,2,40.0000,200.0000,2607,20.0000,59.0000,0.062500,-0.215278,-0.368056,1.250000,-0.366035,-3.125000
5358,W46,GOOD,2025-11-13 10:29:29,2025-11-13 10:29:45,SHORT,25390.5000,25390.5000,25380.0000,REVERSAL,0,1,42.0000,210.0000,294,42.0000,8.0000,0.000000,-0.071429,0.171429,0.000000,-0.657534,-1.000000
5359,W46,GOOD,2025-11-13 10:31:02,2025-11-13 10:32:51,LONG,25376.2500,25371.2500,25376.2500,REVERSAL,1,2,40.0000,200.0000,2801,27.0000,53.0000,-0.032258,-0.188672,-0.269602,-0.375000,0.000000,-2.000000
5360,W46,GOOD,2025-11-13 10:33:00,2025-11-13 10:33:42,LONG,25368.2500,25363.1250,25368.0000,REVERSAL,1,2,39.0000,195.0000,935,20.0000,41.0000,-0.079646,-0.085571,-0.162877,-1.125000,-0.711804,-1.250000
5361,W46,GOOD,2025-11-13 10:33:42,2025-11-13 10:33:49,SHORT,25368.0000,25368.0000,25358.0000,REVERSAL,0,1,40.0000,200.0000,151,40.0000,7.0000,-0.053435,-0.114789,-0.067327,-0.875000,-0.536312,-1.375000
5362,W46,GOOD,2025-11-13 10:33:49,2025-11-13 10:34:17,LONG,25358.0000,25353.0000,25338.0000,HARD_STOP,1,2,-120.0000,-600.0000,886,6.0000,60.0000,-0.053435,-0.114789,-0.067327,-0.875000,-0.536312,-1.375000
5363,W46,GOOD,2025-11-13 10:34:40,2025-11-13 10:35:06,LONG,25319.0000,25319.0000,25329.0000,REVERSAL,0,1,40.0000,200.0000,965,40.0000,15.0000,0.030303,-0.132090,-0.132719,0.375000,-0.941385,-2.000000
5364,W46,GOOD,2025-11-13 10:35:50,2025-11-13 10:36:34,SHORT,25333.0000,25333.0000,25322.7500,REVERSAL,0,1,41.0000,205.0000,1515,41.0000,32.0000,-0.069565,-0.210809,-0.345551,-1.000000,-0.895949,-2.750000
5365,W46,GOOD,2025-11-13 10:36:57,2025-11-13 10:37:05,SHORT,25337.2500,25337.2500,25327.2500,REVERSAL,0,1,40.0000,200.0000,209,40.0000,2.0000,-0.062016,-0.316136,-0.444287,-1.000000,-0.863731,-4.625000
5366,W46,GOOD,2025-11-13 10:37:05,2025-11-13 10:37:39,LONG,25327.2500,25322.2500,25307.2500,HARD_STOP,1,2,-120.0000,-600.0000,977,9.0000,60.0000,-0.062016,-0.316136,-0.444287,-1.000000,-0.863731,-4.625000
5367,W46,GOOD,2025-11-13 10:38:02,2025-11-13 10:38:09,LONG,25292.5000,25292.5000,25302.5000,REVERSAL,0,1,40.0000,200.0000,495,40.0000,14.0000,-0.013699,-0.180746,0.074810,-0.125000,-0.969050,-1.625000
5368,W46,GOOD,2025-11-13 10:38:38,2025-11-13 10:39:00,LONG,25295.5000,25295.5000,25306.0000,REVERSAL,0,1,42.0000,210.0000,595,42.0000,4.0000,0.010989,-0.269011,-0.404433,0.125000,-0.913458,-2.500000
